BlockNumber,BlobLengths
19887402,1
19887403,6
19887404,0
19887405,"1, 1"
19887406,0
19887407,0
19887408,0
19887409,0
19887410,1
19887411,0
19887412,0
19887413,6
19887414,"1, 1"
19887415,0
19887416,0
19887417,0
19887418,0
19887419,"1, 1, 1"
19887420,6
19887421,0
19887422,"2, 1"
19887423,0
19887424,0
19887425,"1, 1"
19887426,0
19887427,0
19887428,0
19887429,6
19887430,0
19887431,1
19887432,1
19887433,1
19887434,0
19887435,1
19887436,0
19887437,0
19887438,6
19887439,"1, 1"
19887440,1
19887441,0
19887442,0
19887443,0
19887444,6
19887445,0
19887446,0
19887447,"1, 1, 1, 1"
19887448,0
19887449,6
19887450,0
19887451,0
19887452,0
19887453,0
19887454,0
19887455,6
19887456,"1, 1, 1"
19887457,1
19887458,0
19887459,1
19887460,0
19887461,0
19887462,0
19887463,0
19887464,0
19887465,1
19887466,0
19887467,6
19887468,0
19887469,0
19887470,"1, 1, 1, 1, 1, 1"
19887471,0
19887472,0
19887473,2
19887474,0
19887475,6
19887476,6
19887477,"1, 1"
19887478,0
19887479,0
19887480,0
19887481,0
19887482,6
19887483,0
19887484,0
19887485,"1, 1, 1"
19887486,0
19887487,6
19887488,0
19887489,0
19887490,6
19887491,"1, 1, 1"
19887492,0
19887493,6
19887494,0
19887495,0
19887496,0
19887497,1
19887498,6
19887499,0
19887500,1
19887501,0
19887502,0
19887503,0
19887504,1
19887505,0
19887506,6
19887507,"1, 1, 1"
19887508,6
19887509,0
19887510,0
19887511,1
19887512,1
19887513,"1, 1"
19887514,6
19887515,0
19887516,0
19887517,1
19887518,0
19887519,"1, 1"
19887520,0
19887521,0
19887522,"2, 1"
19887523,0
19887524,0
19887525,0
19887526,0
19887527,6
19887528,0
19887529,"1, 1, 1, 1, 1, 1"
19887530,1
19887531,6
19887532,0
19887533,1
19887534,"1, 1, 1, 1"
19887535,0
19887536,0
19887537,0
19887538,0
19887539,0
19887540,0
19887541,"5, 1"
19887542,0
19887543,6
19887544,"1, 1"
19887545,0
19887546,0
19887547,6
19887548,0
19887549,"1, 1"
19887550,6
19887551,"1, 1, 1"
19887552,1
19887553,0
19887554,"1, 1, 1"
19887555,0
19887556,0
19887557,1
19887558,1
19887559,0
19887560,6
19887561,1
19887562,1
19887563,0
19887564,6
19887565,"1, 1"
19887566,"1, 1, 1"
19887567,2
19887568,6
19887569,1
19887570,0
19887571,0
19887572,0
19887573,6
19887574,1
19887575,0
19887576,0
19887577,"1, 1, 1, 1"
19887578,0
19887579,6
19887580,"1, 1"
19887581,0
19887582,0
19887583,1
19887584,0
19887585,"1, 1"
19887586,0
19887587,0
19887588,0
19887589,0
19887590,0
19887591,0
19887592,0
19887593,0
19887594,0
19887595,0
19887596,"1, 1, 1, 1, 1, 1"
19887597,0
19887598,0
19887599,6
19887600,0
19887601,6
19887602,6
19887603,0
19887604,0
19887605,"1, 1, 1"
19887606,0
19887607,0
19887608,"1, 1"
19887609,1
19887610,0
19887611,0
19887612,2
19887613,0
19887614,6
19887615,"1, 1, 1"
19887616,0
19887617,0
19887618,0
19887619,6
19887620,"1, 1, 1, 1, 1, 1"
19887621,0
19887622,0
19887623,0
19887624,0
19887625,"1, 1, 1"
19887626,0
19887627,6
19887628,0
19887629,0
19887630,"1, 1"
19887631,0
19887632,0
19887633,6
19887634,0
19887635,0
19887636,6
19887637,0
19887638,0
19887639,"1, 1, 1, 1, 1"
19887640,0
19887641,0
19887642,0
19887643,"1, 1"
19887644,0
19887645,0
19887646,0
19887647,6
19887648,0
19887649,0
19887650,0
19887651,"2, 1"
19887652,6
19887653,"1, 1, 1, 1"
19887654,4
19887655,0
19887656,0
19887657,"1, 1"
19887658,0
19887659,"1, 1"
19887660,0
19887661,6
19887662,0
19887663,0
19887664,"1, 1, 1, 1"
19887665,0
19887666,"1, 1, 1"
19887667,"1, 1"
19887668,0
19887669,0
19887670,0
19887671,"1, 1"
19887672,"1, 1, 1"
19887673,0
19887674,0
19887675,0
19887676,6
19887677,"1, 1, 1, 1, 1"
19887678,0
19887679,0
19887680,0
19887681,0
19887682,0
19887683,"1, 1, 1, 1, 1"
19887684,6
19887685,"1, 1"
19887686,6
19887687,0
19887688,0
19887689,"1, 1, 1, 1, 1"
19887690,0
19887691,"2, 1, 1"
19887692,0
19887693,0
19887694,6
19887695,6
19887696,0
19887697,"1, 1, 1, 1, 1"
19887698,0
19887699,0
19887700,"4, 1, 1"
19887701,"1, 1, 1"
19887702,0
19887703,0
19887704,"1, 1"
19887705,0
19887706,0
19887707,6
19887708,0
19887709,"1, 1, 1, 1, 1, 1"
19887710,0
19887711,0
19887712,0
19887713,"1, 1, 1, 1, 1, 1"
19887714,0
19887715,6
19887716,"1, 1, 1"
19887717,"1, 1, 1, 1, 1, 1"
19887718,"1, 1, 1, 1, 1, 1"
19887719,6
19887720,0
19887721,"1, 1"
19887722,0
19887723,0
19887724,"1, 1, 1, 1, 1, 1"
19887725,0
19887726,0
19887727,"1, 1, 1, 1, 1, 1"
19887728,1
19887729,6
19887730,"1, 1"
19887731,0
19887732,0
19887733,0
19887734,0
19887735,"1, 1, 1, 2, 1"
19887736,0
19887737,0
19887738,"1, 1, 1, 1, 1, 1"
19887739,"1, 1"
19887740,6
19887741,"1, 1, 1"
19887742,0
19887743,"1, 1, 1, 1, 1, 1"
19887744,6
19887745,0
19887746,0
19887747,0
19887748,"1, 1, 1, 1, 1, 1"
19887749,"1, 1, 1, 1"
19887750,0
19887751,0
19887752,0
19887753,"1, 1, 1, 1, 1, 1"
19887754,"1, 1, 1"
19887755,6
19887756,"1, 1, 1"
19887757,0
19887758,6
19887759,"1, 1, 1"
19887760,1
19887761,"1, 1, 1, 1"
19887762,1
19887763,0
19887764,"1, 1, 1"
19887765,0
19887766,0
19887767,0
19887768,0
19887769,0
19887770,6
19887771,0
19887772,"2, 1, 1, 1, 1"
19887773,"1, 1, 1, 1, 1, 1"
19887774,6
19887775,"1, 1, 1, 1, 1, 1"
19887776,0
19887777,0
19887778,6
19887779,0
19887780,0
19887781,"1, 1, 1, 1, 1, 1"
19887782,6
19887783,1
19887784,0
19887785,"1, 1, 1, 1, 1, 1"
19887786,"1, 1, 1, 1, 1"
19887787,0
19887788,"1, 1, 1, 1, 1, 1"
19887789,6
19887790,0
19887791,"1, 1, 1"
19887792,0
19887793,"1, 1, 1, 1, 1, 1"
19887794,0
19887795,1
19887796,0
19887797,"1, 1, 1, 1"
19887798,1
19887799,0
19887800,6
19887801,0
19887802,0
19887803,"1, 1, 1, 1, 1"
19887804,6
19887805,"1, 1, 1, 1"
19887806,"2, 1"
19887807,0
19887808,0
19887809,0
19887810,1
19887811,0
19887812,6
19887813,0
19887814,"1, 1"
19887815,0
19887816,"1, 1, 1"
19887817,0
19887818,0
19887819,6
19887820,0
19887821,1
19887822,"1, 1"
19887823,1
19887824,"1, 1"
19887825,0
19887826,0
19887827,"1, 1, 1"
19887828,0
19887829,0
19887830,0
19887831,0
19887832,6
19887833,0
19887834,6
19887835,"1, 1, 1, 1, 1"
19887836,0
19887837,0
19887838,6
19887839,"1, 1"
19887840,0
19887841,0
19887842,1
19887843,6
19887844,"1, 1, 2"
19887845,0
19887846,0
19887847,0
19887848,0
19887849,0
19887850,0
19887851,6
19887852,0
19887853,1
19887854,"1, 1, 1, 1, 1"
19887855,0
19887856,0
19887857,1
19887858,0
19887859,1
19887860,0
19887861,0
19887862,6
19887863,6
19887864,"1, 1"
19887865,"1, 1"
19887866,1
19887867,0
19887868,0
19887869,0
19887870,0
19887871,1
19887872,6
19887873,0
19887874,"2, 1, 1, 1, 1"
19887875,6
19887876,1
19887877,0
19887878,1
19887879,0
19887880,1
19887881,0
19887882,0
19887883,0
19887884,"1, 1"
19887885,0
19887886,0
19887887,0
19887888,0
19887889,0
19887890,6
19887891,"1, 1, 1, 1, 1"
19887892,0
19887893,0
19887894,6
19887895,0
19887896,0
19887897,6
19887898,0
19887899,0
19887900,1
19887901,0
19887902,6
19887903,0
19887904,"1, 1, 1, 1, 1, 1"
19887905,6
19887906,1
19887907,1
19887908,0
19887909,0
19887910,"1, 2, 1"
19887911,0
19887912,0
19887913,0
19887914,0
19887915,0
19887916,0
19887917,6
19887918,0
19887919,0
19887920,0
19887921,6
19887922,"1, 1, 1, 1, 1, 1"
19887923,0
19887924,1
19887925,0
19887926,1
19887927,0
19887928,0
19887929,1
19887930,0
19887931,0
19887932,6
19887933,1
19887934,0
19887935,0
19887936,"2, 1, 1, 1, 1"
19887937,6
19887938,0
19887939,0
19887940,"1, 1"
19887941,"1, 1"
19887942,0
19887943,0
19887944,0
19887945,"1, 1, 1"
19887946,6
19887947,6
19887948,1
19887949,0
19887950,0
19887951,0
19887952,"1, 1"
19887953,0
19887954,6
19887955,"1, 1"
19887956,0
19887957,0
19887958,"1, 1, 1, 1"
19887959,6
19887960,0
19887961,6
19887962,0
19887963,"1, 1, 1"
19887964,0
19887965,0
19887966,0
19887967,0
19887968,"1, 2, 1, 1, 1"
19887969,1
19887970,"1, 1"
19887971,1
19887972,6
19887973,1
19887974,0
19887975,6
19887976,0
19887977,0
19887978,0
19887979,"1, 1, 1, 1"
19887980,0
19887981,0
19887982,0
19887983,"1, 1, 1, 1, 1"
19887984,6
19887985,0
19887986,1
19887987,0
19887988,0
19887989,0
19887990,"1, 1, 1"
19887991,6
19887992,"1, 1"
19887993,0
19887994,"2, 1"
19887995,"1, 1"
19887996,0
19887997,0
19887998,0
19887999,0
19888000,6
19888001,0
19888002,"1, 1, 1, 1"
19888003,0
19888004,0
19888005,0
19888006,0
19888007,6
19888008,0
19888009,"1, 1, 1"
19888010,"1, 1"
19888011,0
19888012,0
19888013,6
19888014,0
19888015,6
19888016,0
19888017,0
19888018,0
19888019,"1, 1, 1, 1"
19888020,6
19888021,0
19888022,0
19888023,"1, 1"
19888024,0
19888025,0
19888026,0
19888027,"2, 1, 1"
19888028,6
19888029,6
19888030,0
19888031,0
19888032,0
19888033,"1, 1, 1, 1, 1"
19888034,0
19888035,0
19888036,0
19888037,0
19888038,6
19888039,0
19888040,0
19888041,0
19888042,0
19888043,0
19888044,"1, 1, 1, 1"
19888045,0
19888046,6
19888047,0
19888048,"1, 1, 1, 1"
19888049,1
19888050,1
19888051,6
19888052,0
19888053,"1, 1"
19888054,6
19888055,1
19888056,6
19888057,"2, 1"
19888058,1
19888059,0
19888060,0
19888061,1
19888062,0
19888063,"1, 1"
19888064,"1, 1, 1"
19888065,6
19888066,0
19888067,6
19888068,1
19888069,0
19888070,"1, 1"
19888071,0
19888072,1
19888073,0
19888074,0
19888075,1
19888076,0
19888077,0
19888078,6
19888079,0
19888080,6
19888081,"1, 1"
19888082,0
19888083,0
19888084,2
19888085,"1, 1, 1, 1"
19888086,0
19888087,0
19888088,0
19888089,6
19888090,0
19888091,0
19888092,"1, 1, 1, 1, 1"
19888093,0
19888094,6
19888095,0
19888096,6
19888097,1
19888098,"1, 1, 1"
19888099,"1, 1"
19888100,0
19888101,0
19888102,6
19888103,1
19888104,0
19888105,0
19888106,0
19888107,0
19888108,0
19888109,"1, 1"
19888110,0
19888111,0
19888112,0
19888113,"2, 1, 1, 1, 1"
19888114,6
19888115,0
19888116,0
19888117,"1, 1, 1, 1"
19888118,0
19888119,6
19888120,0
19888121,6
19888122,0
19888123,6
19888124,0
19888125,6
19888126,0
19888127,1
19888128,"1, 1, 1, 1, 1"
19888129,0
19888130,0
19888131,0
19888132,6
19888133,6
19888134,0
19888135,1
19888136,0
19888137,0
19888138,6
19888139,0
19888140,"2, 1, 1, 1"
19888141,1
19888142,0
19888143,0
19888144,6
19888145,0
19888146,"1, 1"
19888147,0
19888148,"1, 1"
19888149,0
19888150,0
19888151,0
19888152,1
19888153,0
19888154,0
19888155,6
19888156,0
19888157,0
19888158,6
19888159,0
19888160,"1, 1, 1, 2, 1"
19888161,0
19888162,0
19888163,0
19888164,0
19888165,0
19888166,6
19888167,0
19888168,0
19888169,0
19888170,"1, 1, 1"
19888171,0
19888172,0
19888173,6
19888174,6
19888175,0
19888176,0
19888177,0
19888178,0
19888179,0
19888180,0
19888181,6
19888182,0
19888183,"1, 1, 1, 1, 1, 1"
19888184,0
19888185,0
19888186,6
19888187,0
19888188,"1, 1, 1, 1, 1, 1"
19888189,"1, 1, 1, 1, 1"
19888190,2
19888191,1
19888192,0
19888193,6
19888194,6
19888195,6
19888196,0
19888197,0
19888198,0
19888199,6
19888200,"1, 1, 1, 1, 1"
19888201,0
19888202,0
19888203,6
19888204,0
19888205,"1, 1, 1"
19888206,0
19888207,0
19888208,0
19888209,0
19888210,0
19888211,6
19888212,"1, 1"
19888213,0
19888214,6
19888215,0
19888216,0
19888217,0
19888218,0
19888219,"2, 1, 1, 1, 1"
19888220,6
19888221,0
19888222,"1, 1, 1, 1, 1, 1"
19888223,6
19888224,0
19888225,0
19888226,0
19888227,0
19888228,0
19888229,6
19888230,"1, 1, 1, 1, 1"
19888231,6
19888232,0
19888233,"1, 1"
19888234,6
19888235,0
19888236,1
19888237,0
19888238,0
19888239,1
19888240,0
19888241,"1, 1, 1"
19888242,0
19888243,0
19888244,0
19888245,0
19888246,0
19888247,6
19888248,0
19888249,0
19888250,"2, 1"
19888251,6
19888252,0
19888253,0
19888254,"1, 1, 1, 1, 1, 1"
19888255,0
19888256,0
19888257,0
19888258,"1, 1, 1, 1, 1"
19888259,6
19888260,0
19888261,0
19888262,0
19888263,0
19888264,0
19888265,6
19888266,0
19888267,1
19888268,0
19888269,6
19888270,"1, 1, 1, 1, 1, 1"
19888271,0
19888272,0
19888273,0
19888274,"2, 1, 1"
19888275,0
19888276,0
19888277,0
19888278,"1, 1, 1, 1"
19888279,6
19888280,0
19888281,6
19888282,0
19888283,0
19888284,0
19888285,0
19888286,0
19888287,0
19888288,0
19888289,0
19888290,0
19888291,"1, 1, 1, 1, 1, 1"
19888292,0
19888293,6
19888294,6
19888295,0
19888296,"1, 1"
19888297,0
19888298,0
19888299,0
19888300,1
19888301,6
19888302,0
19888303,0
19888304,"1, 1"
19888305,0
19888306,0
19888307,"2, 1, 1"
19888308,0
19888309,6
19888310,0
19888311,1
19888312,0
19888313,"1, 1, 1"
19888314,0
19888315,6
19888316,6
19888317,0
19888318,0
19888319,0
19888320,"1, 1, 1, 1, 1, 1"
19888321,6
19888322,0
19888323,0
19888324,1
19888325,0
19888326,0
19888327,0
19888328,0
19888329,0
19888330,6
19888331,0
19888332,0
19888333,0
19888334,0
19888335,0
19888336,0
19888337,0
19888338,"2, 1, 1, 1, 1"
19888339,6
19888340,6
19888341,0
19888342,1
19888343,0
19888344,0
19888345,6
19888346,0
19888347,0
19888348,6
19888349,"1, 1, 1, 1, 1, 1"
19888350,0
19888351,0
19888352,"1, 1, 1, 1, 1, 1"
19888353,0
19888354,0
19888355,6
19888356,6
19888357,0
19888358,0
19888359,1
19888360,0
19888361,0
19888362,"1, 1, 1, 1, 1, 1"
19888363,"1, 1"
19888364,0
19888365,2
19888366,0
19888367,0
19888368,0
19888369,0
19888370,0
19888371,0
19888372,1
19888373,0
19888374,6
19888375,0
19888376,0
19888377,"1, 1, 1, 1, 1, 1"
19888378,6
19888379,0
19888380,0
19888381,6
19888382,0
19888383,0
19888384,6
19888385,6
19888386,0
19888387,0
19888388,"1, 1, 1, 1, 1, 1"
19888389,"1, 1, 1, 1, 1"
19888390,0
19888391,0
19888392,"1, 2, 1, 1, 1"
19888393,0
19888394,6
19888395,6
19888396,"1, 1, 1, 1"
19888397,0
19888398,1
19888399,0
19888400,"1, 1, 1, 1"
19888401,"1, 1"
19888402,1
19888403,1
19888404,0
19888405,0
19888406,"1, 1, 1, 1"
19888407,1
19888408,6
19888409,0
19888410,"1, 1, 1, 1, 1, 1"
19888411,0
19888412,6
19888413,0
19888414,6
19888415,0
19888416,0
19888417,0
19888418,2
19888419,0
19888420,6
19888421,0
19888422,0
19888423,0
19888424,0
19888425,"1, 1, 1, 1, 1, 1"
19888426,6
19888427,0
19888428,0
19888429,"1, 1, 1, 1, 1, 1"
19888430,0
19888431,0
19888432,6
19888433,0
19888434,0
19888435,0
19888436,"1, 1, 1, 1, 1, 1"
19888437,0
19888438,6
19888439,0
19888440,0
19888441,0
19888442,6
19888443,0
19888444,0
19888445,6
19888446,0
19888447,0
19888448,"2, 1, 1"
19888449,6
19888450,0
19888451,0
19888452,0
19888453,"1, 1, 1, 1, 1, 1"
19888454,0
19888455,"1, 1, 1, 1, 1, 1"
19888456,6
19888457,0
19888458,0
19888459,0
19888460,0
19888461,0
19888462,0
19888463,6
19888464,"1, 1, 1, 1, 1, 1"
19888465,6
19888466,0
19888467,0
19888468,0
19888469,0
19888470,"1, 1, 1, 1, 1, 1"
19888471,0
19888472,1
19888473,6
19888474,0
19888475,0
19888476,0
19888477,0
19888478,0
19888479,1
19888480,"2, 1, 1, 1, 1"
19888481,0
19888482,0
19888483,0
19888484,0
19888485,"1, 1, 1, 1, 1, 1"
19888486,0
19888487,6
19888488,0
19888489,0
19888490,6
19888491,0
19888492,6
19888493,6
19888494,0
19888495,0
19888496,"1, 1"
19888497,0
19888498,0
19888499,"1, 1, 1"
19888500,0
19888501,6
19888502,0
19888503,0
19888504,"1, 1, 1, 1, 1, 1"
19888505,6
19888506,"1, 1"
19888507,0
19888508,0
19888509,0
19888510,0
19888511,0
19888512,"2, 1, 1, 1, 1"
19888513,0
19888514,"1, 1, 1, 1, 1, 1"
19888515,0
19888516,0
19888517,0
19888518,6
19888519,0
19888520,6
19888521,1
19888522,0
19888523,0
19888524,6
19888525,"1, 1, 1, 1, 1, 1"
19888526,0
19888527,0
19888528,0
19888529,0
19888530,0
19888531,0
19888532,6
19888533,6
19888534,0
19888535,"1, 1, 1, 1, 1, 1"
19888536,"1, 1, 1, 1, 1, 1"
19888537,2
19888538,"1, 1, 1, 1, 1, 1"
19888539,0
19888540,"1, 1, 1, 1, 1, 1"
19888541,"1, 1"
19888542,0
19888543,6
19888544,0
19888545,6
19888546,0
19888547,"1, 1, 1, 1, 1"
19888548,"1, 1, 1"
19888549,0
19888550,"1, 1, 1"
19888551,0
19888552,1
19888553,"1, 1, 1"
19888554,0
19888555,"1, 1, 1, 1"
19888556,0
19888557,0
19888558,0
19888559,6
19888560,6
19888561,0
19888562,"1, 1, 1, 1"
19888563,0
19888564,6
19888565,0
19888566,"1, 1, 1, 1, 1"
19888567,"1, 1, 1"
19888568,6
19888569,"2, 1, 1"
19888570,0
19888571,6
19888572,0
19888573,"1, 1, 1, 1"
19888574,0
19888575,6
19888576,"1, 1"
19888577,0
19888578,1
19888579,"1, 1"
19888580,0
19888581,0
19888582,0
19888583,6
19888584,0
19888585,1
19888586,6
19888587,0
19888588,0
19888589,0
19888590,0
19888591,"1, 1, 1, 1, 1"
19888592,0
19888593,0
19888594,"1, 1"
19888595,0
19888596,0
19888597,0
19888598,0
19888599,"2, 1, 1, 1, 1"
19888600,6
19888601,0
19888602,6
19888603,6
19888604,0
19888605,0
19888606,6
19888607,"1, 1, 1, 1"
19888608,0
19888609,0
19888610,6
19888611,0
19888612,"1, 1, 1, 1"
19888613,6
19888614,0
19888615,0
19888616,6
19888617,0
19888618,0
19888619,"1, 1"
19888620,0
19888621,0
19888622,"1, 2, 1, 1, 1"
19888623,6
19888624,0
19888625,6
19888626,0
19888627,0
19888628,0
19888629,0
19888630,6
19888631,"1, 1, 1, 1, 1"
19888632,0
19888633,0
19888634,0
19888635,0
19888636,1
19888637,0
19888638,0
19888639,6
19888640,0
19888641,0
19888642,0
19888643,"1, 1, 1, 1, 1, 1"
19888644,0
19888645,0
19888646,0
19888647,0
19888648,0
19888649,6
19888650,0
19888651,0
19888652,6
19888653,0
19888654,0
19888655,"2, 1"
19888656,0
19888657,6
19888658,0
19888659,6
19888660,0
19888661,0
19888662,0
19888663,0
19888664,1
19888665,6
19888666,0
19888667,6
19888668,"1, 1, 1, 1, 1, 1"
19888669,"1, 1, 1, 1, 1"
19888670,"1, 1"
19888671,0
19888672,0
19888673,0
19888674,6
19888675,"1, 1"
19888676,0
19888677,1
19888678,0
19888679,6
19888680,0
19888681,"1, 1"
19888682,0
19888683,0
19888684,"1, 1"
19888685,"2, 1, 1"
19888686,0
19888687,6
19888688,0
19888689,"1, 1"
19888690,0
19888691,0
19888692,6
19888693,0
19888694,0
19888695,"1, 1, 1, 1, 1, 1"
19888696,0
19888697,1
19888698,0
19888699,"1, 1, 1, 1"
19888700,6
19888701,0
19888702,0
19888703,0
19888704,0
19888705,6
19888706,0
19888707,0
19888708,0
19888709,0
19888710,6
19888711,0
19888712,0
19888713,"1, 1, 1, 1, 1, 1"
19888714,6
19888715,0
19888716,0
19888717,0
19888718,"2, 1, 1, 1"
19888719,6
19888720,"1, 1"
19888721,1
19888722,0
19888723,1
19888724,0
19888725,6
19888726,0
19888727,0
19888728,0
19888729,"1, 1, 1, 1, 1"
19888730,1
19888731,6
19888732,1
19888733,1
19888734,0
19888735,0
19888736,"1, 1"
19888737,6
19888738,1
19888739,0
19888740,0
19888741,0
19888742,6
19888743,"1, 1, 1"
19888744,1
19888745,"1, 1"
19888746,1
19888747,"2, 1"
19888748,0
19888749,0
19888750,6
